ID,Area,Mean,Angle,Length,Sheet,Osculum,Camera
1738,11,55.236,-90.716,10.001,osc1_rec6,1,3
1739,12,57.13,-88.047,11.006,osc1_rec6,1,3
1740,13,62.505,-90.597,12.001,osc1_rec6,1,3
1741,13,55.06,-90,11.5,osc1_rec6,1,3
1742,11,107.092,-90,10.083,osc2_rec1,2,3
1743,13,110.978,-90.398,12,osc2_rec1,2,3
1744,14,117.068,-90,12.75,osc2_rec1,2,3
1745,13,115.405,-90,11.625,osc2_rec1,2,3
1746,14,113.538,-91.081,13.252,osc2_rec1,2,3
1747,12,112.858,-90,11.375,osc2_rec1,2,3
1748,15,117.891,-89.474,13.626,osc2_rec1,2,3
1749,12,106.691,-88.713,11.128,osc2_rec1,2,3
1750,12,111.666,-91.332,10.753,osc2_rec1,2,3
1751,14,119.864,-90.573,12.501,osc2_rec1,2,3
1752,11,108.251,-89.301,10.251,osc2_rec1,2,3
1753,13,110.989,-89.409,12.126,osc2_rec1,2,3
1754,12,108.626,-88.698,11.003,osc2_rec1,2,3
1755,12,104.115,-89.37,11.376,osc2_rec1,2,3
1756,13,111.865,-88.794,11.878,osc2_rec1,2,3
1757,13,114.679,-88.768,11.628,osc2_rec1,2,3
1758,12,108.693,-89.349,11.001,osc2_rec1,2,3
1759,14,114.025,-89.465,13.376,osc2_rec1,2,3
1760,11,107.635,-90,9.625,osc2_rec1,2,3
1761,12,115.44,-90,11,osc2_rec1,2,3
1762,13,111.718,-89.415,12.251,osc2_rec1,2,3
1763,12,104.983,-90,11.25,osc2_rec1,2,3
1764,12,102.292,-90,10.5,osc2_rec1,2,3
1765,12,107.931,-89.349,11.001,osc2_rec1,2,3
1766,12,107.149,-89.37,11.376,osc2_rec1,2,3
1767,12,101.572,-88.636,10.503,osc2_rec1,2,3
1768,14,110.951,-89.427,12.501,osc2_rec1,2,3
1769,12,108.256,-88.713,11.128,osc2_rec1,2,3
1770,14,114.654,-89.438,12.751,osc2_rec1,2,3
1771,14,113.674,-90,12.5,osc2_rec1,2,3
1772,15,113.977,-90,13.625,osc2_rec1,2,3
1773,14,114.641,-90,13.375,osc2_rec1,2,3
1774,12,112.13,-90,10.625,osc2_rec1,2,3
1775,13,110.58,-90,12,osc2_rec1,2,3
1776,14,112.828,-90,12.75,osc2_rec1,2,3
1777,12,116.963,-90.637,11.251,osc2_rec1,2,3
1778,13,112.377,-89.403,12.001,osc2_rec1,2,3
1779,11,109.523,-90.69,10.376,osc2_rec1,2,3
1780,13,111.521,-90.623,11.501,osc2_rec1,2,3
1781,11,113.023,-88.568,10.003,osc2_rec1,2,3
1782,12,115.476,-89.37,11.376,osc2_rec1,2,3
1783,11,109.685,-90.725,9.876,osc2_rec1,2,3
1784,14,127.841,-90,12.875,osc2_rec1,2,3
1785,14,119.873,-88.348,13.005,osc2_rec1,2,3
1786,12,113.316,-89.363,11.251,osc2_rec1,2,3
1787,13,115.456,-90,11.875,osc2_rec1,2,3
1788,15,108.462,-89.474,13.626,osc2_rec2,2,3
1789,15,117.903,-89.488,14.001,osc2_rec2,2,3
1790,17,129.008,-89.091,15.752,osc2_rec2,2,3
1791,15,114.737,-87.898,13.634,osc2_rec2,2,3
1792,17,128.205,-90.895,16.002,osc2_rec2,2,3
1793,15,121.573,-88.986,14.127,osc2_rec2,2,3
1794,16,128.93,-90,15,osc2_rec2,2,3
1795,15,121.476,-88.958,13.752,osc2_rec2,2,3
1796,11,113.031,-90,10.25,osc2_rec2,2,3
1797,13,117.491,-90,11.75,osc2_rec2,2,3
1798,12,113.145,-89.37,11.376,osc2_rec2,2,3
1799,13,111.431,-88.755,11.503,osc2_rec2,2,3
1800,14,113.776,-90,12.5,osc2_rec2,2,3
1801,14,112.845,-88.929,13.377,osc2_rec2,2,3
1802,13,108.741,-89.403,12.001,osc2_rec2,2,3
1803,13,109.215,-88.264,12.381,osc2_rec2,2,3
1804,14,112.131,-90,12.875,osc2_rec2,2,3
1805,12,105.032,-89.37,11.376,osc2_rec2,2,3
1806,12,110.239,-90.637,11.251,osc2_rec2,2,3
1807,12,107.445,-88.727,11.253,osc2_rec2,2,3
1808,15,117.452,-90,14.125,osc2_rec2,2,3
1809,12,109.24,-90,11,osc2_rec2,2,3
1810,14,110.366,-89.433,12.626,osc2_rec2,2,3
1811,14,110.206,-90.541,13.251,osc2_rec2,2,3
1812,14,110.494,-90,13.25,osc2_rec2,2,3
1813,15,111.314,-90,13.875,osc2_rec2,2,3
1814,15,110.745,-91.051,13.627,osc2_rec2,2,3
1815,16,116.482,-89.514,14.751,osc2_rec2,2,3
1816,16,115.16,-90.47,15.251,osc2_rec2,2,3
1817,15,111.286,-88.949,13.627,osc2_rec2,2,3
1818,15,117.256,-90,14.25,osc2_rec2,2,3
1819,14,107.92,-89.433,12.626,osc2_rec2,2,3
1820,16,118.33,-88.531,14.63,osc2_rec2,2,3
1821,13,113.004,-88.819,12.128,osc2_rec2,2,3
1822,13,108.16,-90,11.875,osc2_rec2,2,3
1823,14,111.788,-87.859,13.384,osc2_rec2,2,3
1824,14,115.606,-89.449,13.001,osc2_rec2,2,3
1825,15,114.351,-88.939,13.502,osc2_rec2,2,3
1826,15,117.227,-90.531,13.501,osc2_rec2,2,3
1827,14,108.981,-89.427,12.501,osc2_rec2,2,3
1828,14,105.146,-89.427,12.501,osc2_rec2,2,3
1829,14,112.824,-91.081,13.252,osc2_rec2,2,3
1830,14,109.542,-90,12.5,osc2_rec2,2,3
1831,15,112.966,-89.493,14.126,osc2_rec2,2,3
1832,15,107.128,-90,14,osc2_rec2,2,3
1833,14,110.856,-90.541,13.251,osc2_rec2,2,3
1834,14,111.549,-88.866,12.627,osc2_rec2,2,3
1835,15,115.569,-90,13.875,osc2_rec2,2,3
1836,13,104.381,-90,11.875,osc2_rec2,2,3
1837,13,108.267,-87.537,11.636,osc2_rec2,2,3
1838,14,112.565,-88.866,12.627,osc2_rec2,2,3
1839,13,106.429,-89.384,11.626,osc2_rec2,2,3
1840,14,109.815,-90,12.625,osc2_rec2,2,3
1841,13,109.871,-91.771,12.131,osc2_rec2,2,3
1842,12,100.197,-90,11.25,osc2_rec2,2,3
1843,14,112.491,-90,12.75,osc2_rec2,2,3
1844,14,112.247,-90,12.5,osc2_rec2,2,3
1845,15,110.233,-90,13.875,osc2_rec2,2,3
1846,14,111.06,-91.112,12.877,osc2_rec2,2,3
1847,15,115.172,-90,13.875,osc2_rec2,2,3
1848,14,110.461,-92.291,12.51,osc2_rec3,2,3
1849,12,107.206,-90,11.375,osc2_rec3,2,3
1850,11,112.026,-90.707,10.126,osc2_rec3,2,3
1851,12,105.172,-91.259,11.378,osc2_rec3,2,3
1852,13,106.499,-90,12.375,osc2_rec3,2,3
1853,14,107.897,-90,13,osc2_rec3,2,3
1854,13,107.455,-90,12.25,osc2_rec3,2,3
1855,13,110.593,-90,11.875,osc2_rec3,2,3
1856,13,110.387,-91.157,12.378,osc2_rec3,2,3
1857,14,114.947,-90,12.5,osc2_rec3,2,3
1858,16,119.749,-90,15,osc2_rec3,2,3
1859,14,108.683,-89.449,13.001,osc2_rec3,2,3
1860,14,109.411,-90,13.125,osc2_rec3,2,3
1861,16,118.724,-89.053,15.127,osc2_rec3,2,3
1862,14,111.496,-90.573,12.501,osc2_rec3,2,3
1863,13,109.295,-90,12.125,osc2_rec3,2,3
1864,14,112.845,-89.459,13.251,osc2_rec3,2,3
1865,13,103.398,-89.384,11.626,osc2_rec3,2,3
1866,11,109.224,-88.603,10.253,osc2_rec3,2,3
1867,13,111.079,-88.768,11.628,osc2_rec3,2,3
1868,11,105.712,-88.493,9.503,osc2_rec3,2,3
1869,12,107.605,-90,11,osc2_rec3,2,3
1870,14,110.531,-88.348,13.005,osc2_rec3,2,3
1871,14,114.995,-90,13.25,osc2_rec3,2,3
1872,13,106.585,-90,11.75,osc2_rec3,2,3
1873,15,109.474,-89.484,13.876,osc2_rec3,2,3
1874,13,111.465,-90.616,11.626,osc2_rec3,2,3
1875,13,107.137,-90.61,11.751,osc2_rec3,2,3
1876,13,111.336,-88.843,12.378,osc2_rec3,2,3
1877,14,110.971,-90,12.75,osc2_rec3,2,3
1878,14,111.802,-90.562,12.751,osc2_rec3,2,3
1879,14,111.219,-88.854,12.502,osc2_rec3,2,3
1880,13,110.583,-89.403,12.001,osc2_rec3,2,3
1881,14,113.101,-90,13.25,osc2_rec3,2,3
1882,15,113.943,-90,13.625,osc2_rec3,2,3
1883,14,111.32,-86.257,13.404,osc2_rec3,2,3
1884,14,108.858,-88.854,12.502,osc2_rec3,2,3
1885,13,108.858,-87.639,12.135,osc2_rec3,2,3
1886,13,112.059,-90,12,osc2_rec3,2,3
1887,14,108.975,-88.866,12.627,osc2_rec3,2,3
1888,15,111.88,-89.474,13.626,osc2_rec3,2,3
1889,14,112.343,-90,12.75,osc2_rec3,2,3
1890,13,104.696,-89.403,12.001,osc2_rec3,2,3
1891,13,103.375,-88.843,12.378,osc2_rec3,2,3
1892,11,102.811,-90,10,osc2_rec3,2,3
1893,14,103.346,-90,12.5,osc2_rec3,2,3
1894,12,107.98,-89.349,11.001,osc2_rec3,2,3
1895,13,100.572,-89.39,11.751,osc2_rec3,2,3
1896,12,106.708,-89.341,10.876,osc2_rec3,2,3
1897,13,104.759,-88.781,11.753,osc2_rec3,2,3
1898,14,106.632,-90,12.5,osc2_rec3,2,3
1899,12,111.34,-89.363,11.251,osc2_rec3,2,3
1900,13,108.062,-88.229,12.131,osc2_rec3,2,3
1901,11,108.604,-90,10.375,osc2_rec3,2,3
1902,14,111.269,-88.888,12.877,osc2_rec3,2,3
1903,14,111.262,-90,13.25,osc2_rec3,2,3
1904,14,108.452,-89.444,12.876,osc2_rec3,2,3
1905,14,105.693,-90,12.5,osc2_rec3,2,3
1906,12,98.784,-90,11,osc2_rec3,2,3
1907,13,111.734,-90,12,osc2_rec3,2,3
1908,12,100.465,-90.637,11.251,osc2_rec3,2,3
1909,13,107.985,-89.397,11.876,osc2_rec3,2,3
1910,12,101.066,-89.349,11.001,osc2_rec3,2,3
1911,13,107.17,-89.397,11.876,osc2_rec3,2,3
1912,14,105.118,-89.444,12.876,osc2_rec3,2,3
1913,12,99.115,-90,10.625,osc2_rec3,2,3
1914,13,101.672,-89.397,11.876,osc2_rec3,2,3
1915,14,105.818,-89.444,12.876,osc2_rec3,2,3
1916,15,107.678,-90,13.5,osc2_rec3,2,3
1917,14,102.713,-88.854,12.502,osc2_rec3,2,3
1918,14,104.534,-88.282,12.506,osc2_rec3,2,3
1919,13,103.596,-89.409,12.126,osc2_rec3,2,3
1920,13,104.487,-88.21,12.006,osc2_rec3,2,3
1921,13,105.689,-87.049,12.141,osc2_rec3,2,3
1922,16,113.359,-88.603,15.38,osc2_rec3,2,3
1923,14,107.543,-88.888,12.877,osc2_rec3,2,3
1924,13,100.326,-88.755,11.503,osc2_rec3,2,3
1925,10,97.908,-90,9.25,osc2_rec3,2,3
1926,12,105.786,-88.713,11.128,osc2_rec3,2,3
1927,14,103.9,-89.444,12.876,osc2_rec3,2,3
1928,14,105.234,-88.888,12.877,osc2_rec3,2,3
1929,11,109.767,-88.62,10.378,osc2_rec3,2,3
1930,13,111.469,-88.21,12.006,osc2_rec3,2,3
1931,15,118.791,-89.488,14.001,osc2_rec3,2,3
1932,12,105.708,-90,11,osc2_rec3,2,3
1933,13,104.621,-90.579,12.376,osc2_rec3,2,3
1934,13,110.098,-88.132,11.506,osc2_rec3,2,3
1935,14,109.42,-90,13.375,osc2_rec3,2,3
1936,13,112.507,-89.415,12.251,osc2_rec3,2,3
1937,13,109.126,-89.415,12.251,osc2_rec3,2,3
1938,12,93.33,-90,11,osc2_rec3,2,3
1939,13,106.907,-88.781,11.753,osc2_rec3,2,3
1940,14,103.054,-89.427,12.501,osc2_rec3,2,3
1941,13,107.812,-87.563,11.761,osc2_rec3,2,3
1942,12,106.611,-90,11,osc2_rec3,2,3
1943,13,113.778,-88.191,11.881,osc2_rec3,2,3
1944,12,107.134,-88.713,11.128,osc2_rec3,2,3
1945,12,112.517,-89.37,11.376,osc2_rec3,2,3
1946,13,105.099,-88.191,11.881,osc2_rec3,2,3
1947,13,107.361,-90.403,11.834,osc2_rec4,2,3
1948,12,113.27,-89.157,11.335,osc2_rec4,2,3
1949,12,103.335,-90,10.5,osc2_rec4,2,3
1950,14,114.398,-91.112,12.877,osc2_rec4,2,3
1951,11,104.349,-88.531,9.753,osc2_rec4,2,3
1952,12,103.623,-90.651,11.001,osc2_rec4,2,3
1953,13,106.469,-90,11.875,osc2_rec4,2,3
1954,12,106.025,-88.112,11.381,osc2_rec4,2,3
1955,10,100.895,-90.818,8.751,osc2_rec4,2,3
1956,11,100.741,-88.568,10.003,osc2_rec4,2,3
1957,11,99.875,-89.275,9.876,osc2_rec4,2,3
1958,13,106.269,-88.768,11.628,osc2_rec4,2,3
1959,11,102.723,-90,10.375,osc2_rec4,2,3
1960,13,105.136,-90,11.625,osc2_rec4,2,3
1961,12,112.641,-88.713,11.128,osc2_rec4,2,3
1962,10,102.162,-90.785,9.126,osc2_rec4,2,3
1963,10,98.096,-90,9.375,osc2_rec4,2,3
1964,12,102.728,-88.683,10.878,osc2_rec4,2,3
1965,11,111.394,-90,10.375,osc2_rec4,2,3
1966,12,105.53,-90,11.125,osc2_rec4,2,3
1967,10,101.015,-88.431,9.128,osc2_rec4,2,3
1968,11,104.352,-90,10.25,osc2_rec4,2,3
1969,11,105.782,-90,10.25,osc2_rec4,2,3
1970,13,108.286,-88.755,11.503,osc2_rec4,2,3
1971,12,107.809,-88.112,11.381,osc2_rec4,2,3
1972,12,105.625,-90,11,osc2_rec4,2,3
1973,11,104.808,-89.301,10.251,osc2_rec4,2,3
1974,13,106.625,-90,11.75,osc2_rec4,2,3
1975,12,107.811,-90,10.625,osc2_rec4,2,3
1976,13,108.666,-90,11.75,osc2_rec4,2,3
1977,13,106.044,-89.377,11.501,osc2_rec4,2,3
1978,10,100.679,-90,9.25,osc2_rec4,2,3
1979,12,105.87,-90,11.25,osc2_rec4,2,3
1980,13,109.545,-90,12.125,osc2_rec4,2,3
1981,13,101.32,-89.39,11.751,osc2_rec4,2,3
1982,12,98.156,-89.341,10.876,osc2_rec4,2,3
1983,10,101.907,-87.678,9.258,osc2_rec4,2,3
1984,13,110.004,-90.597,12.001,osc2_rec4,2,3
1985,13,109.27,-91.193,12.003,osc2_rec4,2,3
1986,11,93.583,-88.586,10.128,osc2_rec4,2,3
1987,11,100.431,-90,10,osc2_rec4,2,3
1988,11,101.784,-90,9.875,osc2_rec4,2,3
1989,13,110.155,-91.232,11.628,osc2_rec4,2,3
1990,11,97.872,-90.707,10.126,osc2_rec4,2,3
1991,11,102.99,-88.586,10.128,osc2_rec4,2,3
1992,12,105.964,-90,11,osc2_rec4,2,3
1993,12,101.308,-90,11.125,osc2_rec4,2,3
1994,13,106.954,-90.603,11.876,osc2_rec4,2,3
1995,12,109.799,-90,11.125,osc2_rec4,2,3
1996,12,97.765,-89.341,10.876,osc2_rec4,2,3
1997,12,105.564,-88.091,11.256,osc2_rec4,2,3
1998,14,113.476,-88.854,12.502,osc2_rec4,2,3
1999,14,102.089,-90.573,12.501,osc2_rec4,2,3
2000,12,106.122,-88.741,11.378,osc2_rec4,2,3
2001,12,105.833,-90,10.625,osc2_rec4,2,3
2002,11,104.575,-88.512,9.628,osc2_rec4,2,3
2003,13,100.002,-90,11.5,osc2_rec4,2,3
2004,13,108.303,-88.781,11.753,osc2_rec4,2,3
2005,12,102.892,-88.668,10.753,osc2_rec4,2,3
2006,12,101.837,-89.356,11.126,osc2_rec4,2,3
2007,13,101.054,-89.409,12.126,osc2_rec4,2,3
2008,12,108.04,-89.356,11.126,osc2_rec4,2,3
2009,11,102.664,-88.586,10.128,osc2_rec4,2,3
2010,14,104.526,-88.919,13.252,osc2_rec5,2,3
2011,13,108.223,-90,11.75,osc2_rec5,2,3
2012,12,101.032,-90.644,11.126,osc2_rec5,2,3
2013,12,108.017,-90.666,10.751,osc2_rec5,2,3
2014,13,101.994,-88.807,12.003,osc2_rec5,2,3
2015,12,98.319,-90,10.625,osc2_rec5,2,3
2016,12,101.241,-90,10.875,osc2_rec5,2,3
2017,12,96.316,-90,10.625,osc2_rec5,2,3
2018,11,99.633,-89.284,10.001,osc2_rec5,2,3
2019,12,106.072,-89.318,10.501,osc2_rec5,2,3
2020,13,100.015,-90.61,11.751,osc2_rec5,2,3
2021,12,102.123,-90,10.625,osc2_rec5,2,3
2022,14,101.664,-89.438,12.751,osc2_rec5,2,3
2023,13,101.439,-88.807,12.003,osc2_rec5,2,3
2024,15,101.997,-90,13.5,osc2_rec5,2,3
2025,13,103.24,-90,12,osc2_rec5,2,3
2026,12,95.859,-90,11.125,osc2_rec5,2,3
2027,13,98.882,-89.397,11.876,osc2_rec5,2,3
2028,12,93.572,-90,10.875,osc2_rec5,2,3
2029,12,92.275,-90,11.125,osc2_rec5,2,3
2030,12,97.668,-90,11,osc2_rec5,2,3
2031,11,95.004,-91.45,9.878,osc2_rec5,2,3
2032,12,98.097,-88.002,10.757,osc2_rec5,2,3
2033,12,95.123,-90,10.625,osc2_rec5,2,3
2034,11,95.831,-90,10.375,osc2_rec5,2,3
2035,12,97.114,-88.652,10.628,osc2_rec5,2,3
2036,12,99.124,-91.348,10.628,osc2_rec5,2,3
2037,12,91.569,-91.332,10.753,osc2_rec5,2,3
2038,12,95.553,-90.682,10.501,osc2_rec5,2,3
2039,13,96.119,-90.61,11.751,osc2_rec5,2,3
2040,13,103.291,-90,12.375,osc2_rec5,2,3
2041,15,104.701,-90,13.75,osc2_rec5,2,3
2042,14,99.213,-90.556,12.876,osc2_rec5,2,3
2043,12,93.953,-90,11.125,osc2_rec5,2,3
2044,11,95.196,-88.586,10.128,osc2_rec5,2,3
2045,12,103.226,-89.341,10.876,osc2_rec5,2,3
2046,11,93.646,-89.284,10.001,osc2_rec5,2,3
2047,11,90.623,-89.284,10.001,osc2_rec5,2,3
2048,12,98.91,-88.698,11.003,osc2_rec5,2,3
2049,13,99.058,-90,12.375,osc2_rec5,2,3
2050,12,93.058,-91.259,11.378,osc2_rec5,2,3
2051,12,100.611,-90,11,osc2_rec5,2,3
2052,11,96.496,-90.699,10.251,osc2_rec5,2,3
2053,12,96.432,-88.652,10.628,osc2_rec5,2,3
2054,10,91.204,-90,8.875,osc2_rec5,2,3
2055,14,108.808,-90.562,12.751,osc2_rec5,2,3
2056,11,92.096,-90,10,osc2_rec5,2,3
2057,13,101.195,-89.39,11.751,osc2_rec5,2,3
2058,14,106.191,-90,13.25,osc2_rec5,2,3
2059,13,102.6,-90,12.375,osc2_rec5,2,3
2060,14,103.787,-89.444,12.876,osc2_rec5,2,3
2061,13,101.501,-89.403,12.001,osc2_rec5,2,3
2062,10,89.905,-89.226,9.251,osc2_rec5,2,3
2063,11,100.907,-90,9.75,osc2_rec5,2,3
2064,13,92.884,-90,12,osc2_rec5,2,3
2065,13,96.006,-89.397,11.876,osc2_rec5,2,3
2066,13,96.6,-90,12.125,osc2_rec5,2,3
2067,12,97.419,-90.644,11.126,osc2_rec5,2,3
2068,14,102.436,-91.146,12.502,osc2_rec5,2,3
2069,13,98.501,-90,11.75,osc2_rec5,2,3
2070,13,98.501,-90,11.75,osc2_rec5,2,3
2071,12,100.207,-91.348,10.628,osc2_rec5,2,3
2072,13,97.91,-90.591,12.126,osc2_rec5,2,3
2073,12,98.793,-89.318,10.501,osc2_rec5,2,3
2074,14,100.356,-89.444,12.876,osc2_rec5,2,3
2075,13,100.372,-90.61,11.751,osc2_rec5,2,3
2076,13,94.117,-90,12.25,osc2_rec5,2,3
2077,13,105.677,-90,12,osc2_rec5,2,3
2078,13,103.663,-90.597,12.001,osc2_rec5,2,3
2079,17,100.896,-88.807,16.003,osc2_rec6,2,3
2080,15,95.208,-90,13.5,osc2_rec6,2,3
2081,14,78.078,-90,13.167,osc2_rec6,2,3
2082,13,86.648,-89.226,12.334,osc2_rec6,2,3
2083,13,96.324,-90,12.333,osc2_rec6,2,3
2084,15,93.21,-88.586,13.504,osc2_rec6,2,3
2085,13,85.544,-90,11.5,osc2_rec6,2,3
2086,14,94.951,-89.265,13.001,osc2_rec6,2,3
2087,15,90.41,-89.326,14.168,osc2_rec6,2,3
2088,13,88.472,-89.215,12.168,osc2_rec6,2,3
2089,13,88.1,-90,12.167,osc2_rec6,2,3
2090,13,93.27,-90,12.333,osc2_rec6,2,3
2091,14,87.28,-89.265,13.001,osc2_rec6,2,3
2092,13,82.118,-90,11.667,osc2_rec6,2,3
2093,13,89.36,-90,11.667,osc2_rec6,2,3
2094,14,88.519,-90,13,osc2_rec6,2,3
2095,13,84.282,-90,11.833,osc2_rec6,2,3
2096,13,83.006,-90,12,osc2_rec6,2,3
2097,12,88.824,-90,11.333,osc2_rec6,2,3
2098,14,89.675,-89.265,13.001,osc2_rec6,2,3
2099,14,91.406,-90,12.667,osc2_rec6,2,3
2100,13,86.264,-90,12.333,osc2_rec6,2,3
2101,13,93.689,-90,11.5,osc2_rec6,2,3
2102,13,92.467,-90,12,osc2_rec6,2,3
2103,15,86.746,-90,14.333,osc2_rec6,2,3
2104,14,87.595,-90,13,osc2_rec6,2,3
2105,15,84.585,-90,14,osc2_rec6,2,3
2106,12,86.67,-90.868,11.001,osc2_rec6,2,3
2107,13,85.469,-90.785,12.168,osc2_rec6,2,3
2108,13,86.194,-92.386,12.01,osc2_rec6,2,3
2109,12,78.344,-88.29,11.172,osc2_rec6,2,3
2110,15,94.826,-90,13.5,osc2_rec6,2,3
2111,15,94.978,-90,14,osc2_rec6,2,3
2112,14,91.702,-90,13.333,osc2_rec6,2,3
2113,15,85.125,-90,13.667,osc2_rec6,2,3
2114,14,92.1,-90,12.667,osc2_rec6,2,3
2115,16,86.547,-90,15,osc2_rec6,2,3
2116,13,84.83,-90,11.833,osc2_rec6,2,3
2117,15,87.703,-90,13.833,osc2_rec6,2,3
2118,13,84.442,-90,11.833,osc2_rec6,2,3
2119,14,77.685,-90,12.667,osc2_rec6,2,3
2120,13,89.888,-90,12.333,osc2_rec6,2,3
2121,13,85.207,-88.363,11.671,osc2_rec6,2,3
2122,13,82.592,-91.548,12.338,osc2_rec6,2,3
2123,13,88.966,-88.386,11.838,osc2_rec6,2,3
2124,14,92.775,-88.55,13.171,osc2_rec6,2,3
2125,15,91.339,-92.121,13.509,osc2_rec6,2,3
2126,13,78.093,-90.774,12.334,osc2_rec6,2,3
2127,14,89.186,-90,13,osc2_rec6,2,3
2128,15,91.372,-88.586,13.504,osc2_rec6,2,3
2129,15,89.223,-90,13.667,osc2_rec6,2,3
2130,15,90.277,-90,13.5,osc2_rec6,2,3
2131,13,81.083,-89.226,12.334,osc2_rec6,2,3
2132,14,87.337,-90,13,osc2_rec6,2,3
2133,14,82.563,-90.764,12.501,osc2_rec6,2,3
2134,14,93.654,-90,13.333,osc2_rec6,2,3
2135,13,75.018,-90.796,12.001,osc2_rec6,2,3
2136,16,85.414,-89.341,14.501,osc2_rec6,2,3
2137,13,84.334,-88.386,11.838,osc2_rec6,2,3
2138,16,93.841,-89.356,14.834,osc2_rec6,2,3
2139,14,91.814,-90.754,12.668,osc2_rec6,2,3
2140,14,82.411,-90.716,13.334,osc2_rec6,2,3
2141,12,85.414,-90.855,11.168,osc2_rec6,2,3
2142,13,92.571,-90,12.333,osc2_rec6,2,3
2143,12,80.562,-90,10.833,osc2_rec6,2,3
2144,14,89.999,-90,13.167,osc2_rec6,2,3
2145,15,88.332,-89.293,13.501,osc2_rec6,2,3
2146,12,88.948,-89.145,11.168,osc2_rec6,2,3
2147,11,78.302,-90,10.333,osc2_rec6,2,3
2148,13,86.692,-90,11.667,osc2_rec6,2,3
2149,13,87.725,-90.796,12.001,osc2_rec6,2,3
2150,16,98.637,-90,14.833,osc2_rec6,2,3
2151,14,92.705,-89.284,13.334,osc2_rec6,2,3
2152,19,94.356,-89.591,17.5,osc3_rec1,3,3
2153,18,90.456,-90.434,16.5,osc3_rec1,3,3
2154,21,89.409,-90,20.333,osc3_rec1,3,3
2155,16,83.512,-89.526,15.126,osc3_rec1,3,3
2156,17,89.115,-89.098,15.877,osc3_rec1,3,3
2157,16,93.169,-90.477,15.001,osc3_rec1,3,3
2158,20,97.836,-89.615,18.625,osc3_rec1,3,3
2159,18,88.931,-89.582,17.125,osc3_rec1,3,3
2160,17,89.643,-90,16.125,osc3_rec1,3,3
2161,16,87.209,-90,15.25,osc3_rec1,3,3
2162,13,79.68,-90,11.75,osc3_rec1,3,3
2163,14,77.981,-88.919,13.252,osc3_rec1,3,3
2164,14,86.421,-89.449,13.001,osc3_rec1,3,3
2165,14,77.552,-88.888,12.877,osc3_rec1,3,3
2166,16,90.527,-89.068,15.377,osc3_rec1,3,3
2167,19,87.941,-89.605,18.125,osc3_rec1,3,3
2168,15,88.65,-88.986,14.127,osc3_rec1,3,3
2169,17,91.618,-90,15.625,osc3_rec1,3,3
2170,16,87.582,-89.061,15.252,osc3_rec1,3,3
2171,15,80.569,-90,14,osc3_rec1,3,3
2172,15,81.748,-89.488,14.001,osc3_rec1,3,3
2173,15,82.785,-89.484,13.876,osc3_rec1,3,3
2174,17,78.506,-90.455,15.75,osc3_rec1,3,3
2175,15,78.714,-90,13.625,osc3_rec1,3,3
2176,16,85.944,-90,14.75,osc3_rec1,3,3
2177,16,92.585,-90.494,14.501,osc3_rec1,3,3
2178,15,81.542,-90,13.75,osc3_rec1,3,3
2179,16,82.202,-89.519,14.876,osc3_rec1,3,3
2180,16,85.96,-89.037,14.877,osc3_rec1,3,3
2181,14,73.617,-90,13.375,osc3_rec1,3,3
2182,17,89.756,-90.448,16,osc3_rec1,3,3
2183,17,82.444,-89.098,15.877,osc3_rec1,3,3
2184,16,84.363,-90,14.75,osc3_rec1,3,3
2185,17,87.236,-89.538,15.501,osc3_rec1,3,3
2186,15,79.822,-88.423,13.63,osc3_rec1,3,3
2187,16,87.546,-90,15.125,osc3_rec1,3,3
2188,15,79.01,-89.469,13.501,osc3_rec1,3,3
2189,15,86.527,-89.497,14.251,osc3_rec1,3,3
2190,14,77.816,-91.718,12.506,osc3_rec1,3,3
2191,13,72.167,-88.247,12.256,osc3_rec1,3,3
2192,13,84.943,-90,12.125,osc3_rec1,3,3
2193,15,86.212,-91.023,14.002,osc3_rec1,3,3
2194,16,91.893,-88.58,15.13,osc3_rec1,3,3
2195,17,93.899,-90,15.875,osc3_rec1,3,3
2196,16,94.789,-90,15.125,osc3_rec1,3,3
2197,14,84.655,-88.888,12.877,osc3_rec1,3,3
2198,17,89.928,-90.902,15.877,osc3_rec1,3,3
2199,16,83.293,-88.591,15.255,osc3_rec1,3,3
2200,16,84.962,-90,14.5,osc3_rec1,3,3
2201,18,75.828,-89.433,16.834,osc3_rec2,3,3
2202,17,72.601,-90,15.833,osc3_rec2,3,3
2203,17,76.61,-90.597,16.001,osc3_rec2,3,3
2204,17,75.148,-88.794,15.837,osc3_rec2,3,3
2205,17,76.289,-90.591,16.168,osc3_rec2,3,3
2206,19,86.683,-88.929,17.836,osc3_rec2,3,3
2207,20,86.578,-88.977,18.67,osc3_rec2,3,3
2208,17,85.301,-89.409,16.168,osc3_rec2,3,3
2209,20,85.661,-91.005,19.003,osc3_rec2,3,3
2210,17,84.655,-90,15.5,osc3_rec2,3,3
2211,18,83.304,-88.888,17.17,osc3_rec2,3,3
2212,18,90.28,-90,16.5,osc3_rec2,3,3
2213,16,77.6,-90,15.333,osc3_rec2,3,3
2214,13,81.467,-89.226,12.334,osc3_rec2,3,3
2215,19,90.55,-88.919,17.67,osc3_rec2,3,3
2216,17,82.415,-88.831,16.337,osc3_rec2,3,3
2217,18,89.83,-88.854,16.67,osc3_rec2,3,3
